k,log_k,delta_log_previous,eta_target,eta_actual,c,c_log_k,E_S,sd_S,R,cert,log_k_minus_R,log_k_minus_cert,discovery_minus_cert,ceiling,headroom_R,headroom_cert,rank,cond,cert_status,grid_type
680117,13.430020121175398,0.02000117167041869,-0.4746,-0.47459999999999103,0.07526238858030368,1.0107753930011998,1.1301998823877528,0.27433603537243,13.173711332437724,13.1726232909,0.25630878873767315,0.25739683027539684,0.001088041537723683,13.430039867836438,0.2563285353987137,0.2574165769364374,1,1.0,PASS,eta_fixed_geometric
693857,13.450021166384138,0.020001045208741786,-0.4746,-0.47459999999995034,0.07514811114110316,1.0107436854616252,1.1301010322321023,0.2741277543870964,13.193597019714689,13.1925058889,0.256424146669449,0.2575152774841385,0.0010911308146894783,13.45004055084023,0.25644353112554086,0.25753466194023034,1,1.0,PASS,eta_fixed_geometric
707874,13.470021390736315,0.020000224352177312,-0.4746,-0.47459999999998714,0.07503419227029624,1.0107121749175119,1.1300024167949543,0.2739199679624058,13.213482249889735,13.2123880341,0.2565391408465807,0.25763335663631537,0.001094215789734676,13.470040419603626,0.256558169713891,0.2576523855036257,1,1.0,PASS,eta_fixed_geometric
722175,13.490022770776594,0.020001380040278217,-0.4746,-0.4745999999999008,0.07492061905052308,1.010680856992235,1.129904025430623,0.27371265366761505,13.233368967710843,13.2322716896,0.2566538030657508,0.25775108117659506,0.0010972781108442575,13.490041450516893,0.2566724828060494,0.25776976091689363,1,1.0,PASS,eta_fixed_geometric
736764,13.510022902794695,0.020000132018100754,-0.4746,-0.474599999999957,0.07480740347090595,1.0106497341905427,1.1298058690613417,0.2735058345161262,13.25325480672121,13.2521544641,0.2567680960734844,0.257868438694695,0.0011003426212106149,13.510041239794385,0.2567864330731737,0.25788677569438434,1,1.0,PASS,eta_fixed_geometric
751648,13.530023408239563,0.020000505444866867,-0.4746,-0.4745999999999996,0.0746945346829889,1.0106188027284015,1.1297079388185527,0.2732994918216452,13.273141366829137,13.2720379678,0.25688204141042625,0.2579854404395636,0.001103399029137364,13.530041408741672,0.25690004191253557,0.25800344094167293,1,1.0,PASS,eta_fixed_geometric
766833,13.550024325221345,0.020000916981782763,-0.4746,-0.47459999999993574,0.07458201085575743,1.0105880613194356,1.1296102336380884,0.2730936233419848,13.293028684484977,13.2919222368,0.2569956407363687,0.25810208842134585,0.001106447684977141,13.550041995355516,0.2570133108705388,0.25811975855551594,1,1.0,PASS,eta_fixed_geometric
782325,13.57002553421228,0.020001208990936683,-0.4746,-0.47459999999994973,0.07446983105376623,1.0105575089280823,1.1295127532296931,0.272888228465459,13.31291663230469,13.3118071508,0.25710890190759095,0.25821838341228087,0.0011094815046899242,13.570042879999363,0.2571262476946732,0.2582357291993631,1,1.0,PASS,eta_fixed_geometric
798130,13.590026770432168,0.020001236219886726,-0.4746,-0.4745999999999487,0.07435799515434369,1.010527144743196,1.1294154980077973,0.2726833080653419,13.33280494638669,13.3316924446,0.25722182404547844,0.258334325832168,0.0011125017866895348,13.59004379778836,0.25723885140167013,0.25835135318835967,1,1.0,PASS,eta_fixed_geometric
814254,13.610027635622576,0.02000086519040768,-0.4746,-0.47459999999995295,0.07424650376967742,1.0104969681536655,1.129318469026465,0.2724788643625745,13.352693245722193,13.3515777208,0.2573343899003824,0.2584499148225756,0.001115524922193245,13.610044350363124,0.2573511046409305,0.2584666295631237,1,1.0,PASS,eta_fixed_geometric
830704,13.630028813031652,0.020001177409076927,-0.4746,-0.4746000000000703,0.07413535149390035,1.010466976926091,1.1292216620981976,0.272274888533878,13.372582209249511,13.3714636569,0.25744660378214057,0.25856515613165243,0.0011185523495118588,13.630045220855884,0.2574630116063723,0.25858156395588416,1,1.0,PASS,eta_fixed_geometric
847486,13.650029598926258,0.02000078589460543,-0.4746,-0.4746000000000226,0.07402454065017905,1.010437170921864,1.1291250797604704,0.27207138592596763,13.392471082739585,13.3913495516,0.25755851618667336,0.2586800473262585,0.0011215311395851302,13.650045705440945,0.25757462270136067,0.2586961538409458,1,1.0,PASS,eta_fixed_geometric
864607,13.670030347412364,0.02000074848610652,-0.4746,-0.47460000000004116,0.07391406769005512,1.0104075484237454,1.129028719433679,0.2718683511033877,13.412360305095127,13.4112357554,0.2576700423172369,0.25879459201236443,0.0011245496951275413,13.670046158117296,0.25768585302216884,0.2588104027172964,1,1.0,PASS,eta_fixed_geometric
882074,13.690031231696258,0.0200008842838942,-0.4746,-0.4745999999999436,0.073803930093485,1.0103781080017369,1.128932579426995,0.2716657805036039,13.432249964946637,13.4311224387,0.2577812667496211,0.2589087929962588,0.0011275262466377,13.690046751989058,0.25779678704242137,0.25892431328905907,1,1.0,PASS,eta_fixed_geometric
899894,13.710032257592323,0.02000102589606435,-0.4746,-0.4746000000000196,0.07369412627936546,1.0103488484851826,1.1288366588637995,0.27146367227938084,13.452140130085496,13.4510096058,0.25789212750682644,0.2590226517923231,0.001130524285496648,13.710047492772793,0.2579073626872965,0.2590378869727932,1,1.0,PASS,eta_fixed_geometric
918074,13.7300332763756,0.020001018783277945,-0.4746,-0.47459999999999813,0.0735846555211602,1.0103197689361652,1.1287409576106942,0.2712620261497991,13.472030593862522,13.4708971072,0.25800268251307834,0.25913616917559956,0.0011334866625212214,13.730048231649612,0.2580176377870895,0.25915112444961075,1,1.0,PASS,eta_fixed_geometric
936621,13.750033997004884,0.020000720629282768,-0.4746,-0.47460000000008884,0.07347551786746802,1.010290868625225,1.1286454762110643,0.27106084325967167,13.491921113461773,13.4907846519,0.25811288354311124,0.25924934510488384,0.001136461561772606,13.750048677487893,0.25812756402612,0.25926402558789263,1,1.0,PASS,eta_fixed_geometric
955542,13.770033997740383,0.02000000073549879,-0.4746,-0.47460000000000574,0.07336671406722355,1.0102621470081659,1.12855021582183,0.27086012604683596,13.511811214268556,13.5106718189,0.25822278347182603,0.25936217884038193,0.0011393953685558955,13.77004840846059,0.2582371941920343,0.2593765895605902,1,1.0,PASS,eta_fixed_geometric
974846,13.790034788786823,0.02000079104644079,-0.4746,-0.4746000000000562,0.07325823438874128,1.0102336007858415,1.1284551684158761,0.2706598575976842,13.531702440798577,13.5305601083,0.25833234798824556,0.2594746804868233,0.0011423324985777583,13.790048934661078,0.25834649386250064,0.2594888263610784,1,1.0,PASS,eta_fixed_geometric
994540,13.810035597684005,0.0200008088971811,-0.4746,-0.47460000000008573,0.07315008153330496,1.0102052299484288,1.1283603368463766,0.2704600439240485,13.551594037506959,13.5504487505,0.25844156017704556,0.25958684718400526,0.0011452870069597054,13.810049483550317,0.25845544604335835,0.25960073305031806,1,1.0,PASS,eta_fixed_geometric
1014632,13.83003654314033,0.02000094545632678,-0.4746,-0.474599999999996,0.07304225336381706,1.0101770332149047,1.128265719726566,0.2702606821040182,13.571486115431108,13.5703378619,0.2585504277092223,0.25969868124033013,0.0011482535311078124,13.830050173747463,0.2585640583163542,0.259712311847462,1,1.0,PASS,eta_fixed_geometric
1035129,13.850036614596135,0.020000071455804284,-0.4746,-0.474599999999939,0.07293475382075881,1.010149010894065,1.1281713210032331,0.270061780453539,13.591377615231195,13.5902264361,0.25865899936493975,0.2598101784961351,0.0011511791311953345,13.850049994619296,0.2586723793881003,0.2598235585192956,1,1.0,PASS,eta_fixed_geometric
1056040,13.870036621318839,0.02000000672270407,-0.4746,-0.4746000000000077,0.07282757705118598,1.010121160741869,1.1280771360240898,0.269863329170012,13.611269348159755,13.6101152762,0.25876727315908354,0.2599213451188387,0.001154071959755143,13.870049755338151,0.2587804071783957,0.2599344791381508,1,1.0,PASS,eta_fixed_geometric
1077374,13.890037156767345,0.020000535448506593,-0.4746,-0.47459999999998265,0.07272071841476979,1.0100934808479678,1.1279831611885078,0.26966532066690374,13.631161956392834,13.630004971,0.2588752003745114,0.2600321857673453,0.0011569853928339313,13.890050049272684,0.25888809287985026,0.2600450782726842,1,1.0,PASS,eta_fixed_geometric
1099139,13.910037704004937,0.020000547237591086,-0.4746,-0.47459999999998603,0.07261417922412262,1.0100659708529176,1.1278893981250662,0.2694677583756214,13.651054913040372,13.6498950048,0.25898279096456456,0.2601426992049376,0.001159908240373042,13.910050359410995,0.2589954463706228,0.2601553546109958,1,1.0,PASS,eta_fixed_geometric
1121344,13.93003852384676,0.020000819841822358,-0.4746,-0.4745999999999964,0.07250795664338355,1.0100386293277435,1.1277958448108525,0.2692706380338252,13.670948441015605,13.6697856354,0.259090082831154,0.2602528884467592,0.0011628056156052224,13.930050946485082,0.25910250546947644,0.26026531108508166,1,1.0,PASS,eta_fixed_geometric
1143997,13.95003882854082,0.020000304694060125,-0.4746,-0.47459999999996616,0.07240205340604103,1.0100114562803584,1.127702504126263,0.26907396571064485,13.690841771742358,13.6896760781,0.2591970567984614,0.26036275044081947,0.0011656936423580788,13.950051022673343,0.2592092509309847,0.26037494457334276,1,1.0,PASS,eta_fixed_geometric
1167108,13.970039451973816,0.02000062343299696,-0.4746,-0.474600000000019,0.07229646365634759,1.009984449517367,1.1276093713802857,0.26887773152187233,13.71073573149699,13.7095671606,0.2593037204768258,0.2604722913738158,0.0011685708969899622,13.9700514217756,0.25931569027861023,0.2604842611756002,1,1.0,PASS,eta_fixed_geometric
1190686,13.990040169580608,0.020000717606791066,-0.4746,-0.47460000000000246,0.07219118716277222,1.0099576082968953,1.127516446832997,0.2686819360155844,13.730630096691705,13.729458658,0.25941007288890283,0.2605815115806074,0.0011714386917045516,13.990051919153474,0.2594218224617695,0.26059326115347403,1,1.0,PASS,eta_fixed_geometric
1214740,14.010040620087732,0.020000450507125303,-0.4746,-0.4745999999999226,0.07208622440473948,1.0099309320591598,1.1274237313723157,0.2684865810626558,13.750524530233626,13.7493502097,0.259516089854106,0.260690410387733,0.0011743205336269824,14.010052153462903,0.25952762322927647,0.26070194376290345,1,1.0,PASS,eta_fixed_geometric
1239280,14.030041123780245,0.020000503692511745,-0.4746,-0.4746000000000697,0.07198157228690333,1.009904419339614,1.1273312227265198,0.26829166187631914,13.77041933233242,13.7692421327,0.2596217914478256,0.26079899108024485,0.0011771996324192457,14.030052444912231,0.25963311257981125,0.2608103122122305,1,1.0,PASS,eta_fixed_geometric
1264316,14.050041822444147,0.020000698663902673,-0.4746,-0.47460000000000063,0.07187722867221662,1.009878068926025,1.1272389194638939,0.2680971754401469,13.790314604144214,13.7891345665,0.2597272182999326,0.2609072559441472,0.0011800376442145932,14.050052935214161,0.25973833106994704,0.26091836871416163,1,1.0,PASS,eta_fixed_geometric
1289857,14.07004191748006,0.020000095035913306,-0.4746,-0.47459999999993036,0.07177319632512155,1.009851880845986,1.1271468244881966,0.26790312787234566,13.810209628066325,13.8090267155,0.25983228941373504,0.2610152019800598,0.0011829125663247453,14.070052825706963,0.2598431976406381,0.26102611020696287,1,1.0,PASS,eta_fixed_geometric
1315914,14.090042039187953,0.020000121707891606,-0.4746,-0.47459999999999763,0.07166947056982007,1.0098258532551085,1.1270549341167686,0.26770951141333593,13.830104948441662,13.8289192051,0.25993709074629123,0.2611228340879528,0.0011857433416615493,14.09005274661469,0.2599477981730285,0.26113354151469004,1,1.0,PASS,eta_fixed_geometric
1342498,14.110042615606133,0.020000576418180628,-0.4746,-0.47459999999995506,0.07156604782188748,1.0097999845973389,1.1269632456228706,0.26751632031791545,13.850001072132546,13.8488124596,0.2600415434735872,0.26123015600613364,0.0011886125325464292,14.110053125903448,0.26005205377090235,0.2612406663034488,1,1.0,PASS,eta_fixed_geometric
1369619,14.130043156936942,0.020000541330808787,-0.4746,-0.47460000000002356,0.0714629292563847,1.0097742745138474,1.1268717604949094,0.2673235577220884,13.869897430420526,13.8687059904,0.26014572651641643,0.2613371665369417,0.0011914400205252917,14.130053473713705,0.2601560432931791,0.2613474833137044,1,1.0,PASS,eta_fixed_geometric
1397288,14.150043773040537,0.020000616103594916,-0.4746,-0.47460000000008573,0.0713601129487346,1.0097487218737113,1.1267804774714587,0.2671312209680485,13.889794148614023,13.8885999054,0.260249624426514,0.26144386764053706,0.0011942432140230608,14.150053899838948,0.2602597512249254,0.26145399443894846,1,1.0,PASS,eta_fixed_geometric
1425516,14.170044411403758,0.02000063836322061,-0.4746,-0.47459999999999414,0.07125759782020176,1.0097233257622065,1.1266893960380866,0.26693930897195145,13.909691219047517,13.9084941511,0.26035319235624144,0.2615502603037587,0.001197067947517283,14.170054351702115,0.2603631326545983,0.2615602006021156,1,1.0,PASS,eta_fixed_geometric
1454314,14.190044869743959,0.02000045834020153,-0.4746,-0.4746000000000567,0.07115538356129877,1.0096980854586712,1.126598516362078,0.26674782208609954,13.929588416230793,13.9283885247,0.26045645351316615,0.2616563450439582,0.00119989153079203,14.190054626959132,0.26046621072833887,0.2616661022591309,1,1.0,PASS,eta_fixed_geometric
1483694,14.210045481986514,0.02000061224255596,-0.4746,-0.47460000000002195,0.0710534671301786,1.0096729995726716,1.1265078361779506,0.2665567555371781,13.949486056107647,13.948283357,0.26055942587886705,0.2617621249865145,0.0012026991076474758,14.210055059470184,0.2605690033625372,0.26177170247018466,1,1.0,PASS,eta_fixed_geometric
1513667,14.230045741627766,0.020000259641250986,-0.4746,-0.47459999999996616,0.07095184977670607,1.0096480677756292,1.126417357035362,0.2663661125903307,13.969383618876751,13.9681781429,0.26066212275101464,0.26186759872776655,0.001205475976751913,14.230055142675118,0.2606715237983668,0.2618769997751187,1,1.0,PASS,eta_fixed_geometric
1544246,14.250046323300623,0.02000058167285648,-0.4746,-0.47459999999999,0.0708505267537804,1.0096232882716207,1.1263270751419476,0.2661758852548468,13.989281861979427,13.9880735521,0.26076446132119635,0.26197277120062346,0.0012083098794271052,14.250055551140974,0.26077368916154775,0.26198199904097486,1,1.0,PASS,eta_fixed_geometric
1575442,14.270046425791891,0.02000010249126956,-0.4746,-0.474599999999914,0.07074950080604,1.0095986611037917,1.1262369933758498,0.26598607959518056,14.009179920836418,14.0079687862,0.26086650495547303,0.262077639591892,0.0012111346364189757,14.270055483602642,0.26087556276622337,0.26208669740264234,1,1.0,PASS,eta_fixed_geometric
1607269,14.290047023368187,0.02000059757629548,-0.4746,-0.4745999999999351,0.0706487657095145,1.0095741841318842,1.1261471066168667,0.2657966848227643,14.029078682391155,14.0278648131,0.2609683409770316,0.2621822102681861,0.0012138692911545235,14.290055914260696,0.2609772318695409,0.26219110116069544,1,1.0,PASS,eta_fixed_geometric
1639738,14.310047030940456,0.020000007572268417,-0.4746,-0.47459999999997476,0.07054832563205199,1.009549857748766,1.1260574190116568,0.2656077096748072,14.048977217442477,14.0477605519,0.2610698134979792,0.26228647904045665,0.0012166655424774575,14.31005575797841,0.26107854053593194,0.2622952060784094,1,1.0,PASS,eta_fixed_geometric
1672863,14.330047087793414,0.02000005685295823,-0.4746,-0.47459999999996155,0.07044817606380885,1.0095256802435417,1.125967926960671,0.2654191465669643,14.068876105629341,14.0676566373,0.26117098216407264,0.26239045049341314,0.0012194683293405006,14.33005565397944,0.26117954835009805,0.26239901667943855,1,1.0,PASS,eta_fixed_geometric
1706658,14.350047630209687,0.02000054241627341,-0.4746,-0.4746000000000149,0.07034831355186864,1.0095016501742407,1.125878627798547,0.2652309898831503,14.088775694403756,14.087553502,0.2612719358059312,0.26249412820968665,0.0012221924037554288,14.350056038488345,0.26128034408458944,0.2625025364883449,1,1.0,PASS,eta_fixed_geometric
1741135,14.370047757386862,0.020000127177175364,-0.4746,-0.47460000000006236,0.07024874132315098,1.0094777677099955,1.1257895248308822,0.2650432465884233,14.108675233924428,14.1074502485,0.261372523462434,0.26259750888686284,0.0012249854244288372,14.370056010656144,0.2613807767317162,0.26260576215614506,1,1.0,PASS,eta_fixed_geometric
1776309,14.390048173886846,0.020000416499983076,-0.4746,-0.4746000000000573,0.0701494546024207,1.009454031100722,1.1257006142032415,0.2648559085613703,14.128575335567835,14.1273475765,0.2614728383190119,0.26270059738684637,0.0012277590678344552,14.390056274986527,0.26148093941869277,0.2627086984865272,1,1.0,PASS,eta_fixed_geometric
1812193,14.410048272054327,0.020000098167481085,-0.4746,-0.4745999999999291,0.07005045514830438,1.0094304401664427,1.1256118979064738,0.2646689799968237,14.148475336573506,14.1472448802,0.26157293548082095,0.26280339185432666,0.0012304563735057172,14.410056223777032,0.26158088720352524,0.26281134357703095,1,1.0,PASS,eta_fixed_geometric
1848802,14.430048419724502,0.02000014767017415,-0.4746,-0.4745999999999945,0.06995173988441633,1.0094069935761012,1.1255233735987695,0.26448245596032655,14.168375777155696,14.1671425241,0.26167264256880607,0.26290589562450073,0.0012332530556946608,14.430056224809212,0.26168044765351617,0.26291370070921083,1,1.0,PASS,eta_fixed_geometric
1886151,14.450048802597342,0.020000382872841116,-0.4746,-0.4746000000000337,0.06985330665773598,1.0093836902270827,1.1254350397594581,0.2642963332478913,14.188276678076901,14.1870406919,0.26177212452044074,0.2630081106973421,0.0012359861769013492,14.450056463731823,0.2617797856549213,0.2630157718318227,1,1.0,PASS,eta_fixed_geometric
1924254,14.470048918126377,0.02000011552903485,-0.4746,-0.4746000000000013,0.06975515670569685,1.0093605298230046,1.1253468979084418,0.2641106150620342,14.208177597416938,14.2069388821,0.26187132070943875,0.2631100360263776,0.0012387153169388654,14.470056437952987,0.26187884053604904,0.2631175558529879,1,1.0,PASS,eta_fixed_geometric
1963127,14.490049168058356,0.0200002499319791,-0.4746,-0.4746000000000651,0.06965728682598041,1.0093375110219998,1.125258945577727,0.2639252962025072,14.228078925609145,14.2268374933,0.26197024244921074,0.26321167475835594,0.0012414323091451962,14.490056549168468,0.2619776235593232,0.2632190558684684,1,1.0,PASS,eta_fixed_geometric
2002785,14.5100492698952,0.020000101836844832,-0.4746,-0.4746000000000252,0.06955969717994606,1.0093146332800076,1.1251711833173024,0.2637403778282674,14.247980435885474,14.2467362432,0.26206883400972636,0.26331302669519907,0.0012441926854727114,14.510056514834881,0.26207607894940743,0.26332027163488014,1,1.0,PASS,eta_fixed_geometric
2043244,14.53004929887584,0.02000002898063806,-0.4746,-0.47460000000000246,0.0694623861822661,1.0092918956458785,1.1250836101053705,0.2635558577862829,14.26788211469414,14.2666352053,0.26216718418169904,0.26341409357583956,0.0012469093941405163,14.5300564101442,0.262174295450059,0.2634212048441995,1,1.0,PASS,eta_fixed_geometric
2084521,14.550049650610601,0.020000351734763194,-0.4746,-0.4746000000000699,0.06936535070679206,1.0092692968158417,1.1249962235281914,0.2633717309906721,14.287784374488078,14.286534772,0.26226527612252326,0.26351487861060185,0.0012496024880785939,14.550056630658599,0.26227225617052063,0.26352185865859923,1,1.0,PASS,eta_fixed_geometric
2126632,14.570050065579562,0.020000414968960312,-0.4746,-0.47459999999996455,0.06926859082116545,1.0092468362365254,1.1249090240434483,0.2631879984059368,14.30768705148815,14.3064346838,0.2623630140914113,0.26361538177956234,0.0012523676881510681,14.570056916815185,0.26236986532703455,0.2636222330151856,1,1.0,PASS,eta_fixed_geometric
2169593,14.59005015032183,0.02000008474226634,-0.4746,-0.4746000000000405,0.06917210723092354,1.0092245135026137,1.1248220126848045,0.26300466220984803,14.327589610121407,14.3263345482,0.2624605402004221,0.2637156021218292,0.001255061921407119,14.59005687511163,0.26246726499022266,0.2637223269116298,1,1.0,PASS,eta_fixed_geometric
2213422,14.61005029222308,0.020000141901251954,-0.4746,-0.47460000000001,0.0690758968761076,1.0092023273403472,1.1247351870883235,0.26282171742166227,14.347492560112768,14.3462347492,0.26255773211031297,0.26381554302307997,0.001257810912766999,14.610056892887973,0.26256433277520586,0.26382214368797285,1,1.0,PASS,eta_fixed_geometric
2258137,14.630050695013292,0.02000040279021211,-0.4746,-0.474599999999969,0.06897995760455117,1.0091802766944513,1.1246485457027289,0.26263916077272864,14.367395970116583,14.3661354884,0.26265472489670927,0.2639152066132926,0.0012604817165833282,14.630057173830641,0.26266120371405854,0.2639216854306419,1,1.0,PASS,eta_fixed_geometric
2303755,14.650050958338204,0.020000263324911637,-0.4746,-0.4746000000000217,0.06888429016736997,1.0091583611809252,1.1245620895961548,0.26245699451358845,14.3872995258519,14.3860363663,0.2627514324863043,0.2640145920382029,0.001263159551898596,14.650057317546242,0.26275779169434266,0.26402095124624125,1,1.0,PASS,eta_fixed_geometric
2350294,14.67005098467817,0.020000026339965147,-0.4746,-0.47460000000009633,0.0687888938583772,1.0091365800820087,1.1244758185203907,0.2622752181212925,14.407203141938153,14.4059372845,0.26284784274001716,0.2641137001781697,0.0012658574381525511,14.670057226474826,0.2628540845366736,0.26411994197482613,1,1.0,PASS,eta_fixed_geometric
2397774,14.690051364923901,0.020000380245731857,-0.4746,-0.47460000000000985,0.0686937647032211,1.0091149319403143,1.1243897292669651,0.26209382483557214,14.4271073666936,14.4258388299,0.2629439982303019,0.2642125350239013,0.0012685367935993952,14.690057491463554,0.2629501247699544,0.2642186615635538,1,1.0,PASS,eta_fixed_geometric
2446213,14.710051672386417,0.020000307462515042,-0.4746,-0.4745999999999782,0.06859890358546906,1.0090934164113037,1.1243038230185576,0.2619128171482581,14.447011828535027,14.4457405767,0.2630398438513897,0.2643110956864163,0.0012712518350266322,14.710057685786593,0.2630458572515657,0.26431710908659234,1,1.0,PASS,eta_fixed_geometric
2495630,14.730051760303752,0.020000087917335204,-0.4746,-0.47459999999997193,0.06850431005040863,1.0090720328464158,1.1242180997469682,0.26173219499994843,14.466916323483453,14.4656423777,0.26313543682029916,0.2644093826037519,0.0012739457834527457,14.730057662644109,0.2631413391606561,0.2644152849441088,1,1.0,PASS,eta_fixed_geometric
2546046,14.750052125493225,0.020000365189473027,-0.4746,-0.47459999999996966,0.06840998061106246,1.0090507799171522,1.1241325566722546,0.26155195253321234,14.48682138931236,14.4855447261,0.2632307361808657,0.2645073993932243,0.0012766632123586419,14.750057918812718,0.26323652950035914,0.2645131927127178,1,1.0,PASS,eta_fixed_geometric
2597480,14.770052302214616,0.020000176721391143,-0.4746,-0.4745999999999376,0.06831591633400881,1.0090296573270279,1.1240471951395947,0.2613720925824084,14.506726411401972,14.5054471572,0.26332589081264324,0.26460514501461496,0.0012792542019717246,14.77005798851749,0.26333157711551713,0.26461083131748886,1,1.0,PASS,eta_fixed_geometric
2649953,14.790052461956066,0.020000159741450543,-0.4746,-0.47459999999999564,0.06822211528334399,1.0090086641062723,1.1239620137695348,0.26119261224091,14.526631803218734,14.5253498406,0.26342065873733134,0.26470262135606504,0.0012819626187337008,14.790058043209033,0.2634262399902987,0.2647082026090324,1,1.0,PASS,eta_fixed_geometric
2703486,14.810052609318438,0.0200001473623712,-0.4746,-0.4745999999999811,0.06812857631806918,1.0089877994685708,1.1238770119004766,0.2610135101147947,14.546537395636173,14.5452527797,0.2635152136822647,0.26479982961843795,0.001284615936173239,14.810058087452258,0.26352069181608506,0.2648053077522583,1,1.0,PASS,eta_fixed_geometric
2758101,14.830052957404527,0.020000348086090178,-0.4746,-0.4746000000001,0.06803529733277301,1.0089670624177867,1.123792187990939,0.26083478295599,14.566443505614716,14.5651561855,0.26360945178981154,0.2648967719045281,0.0012873201147165503,14.830058334313616,0.2636148286989002,0.26490214881361673,1,1.0,PASS,eta_fixed_geometric
2813819,14.850053193336883,0.020000235932354952,-0.4746,-0.4745999999999388,0.06794227868230872,1.008946452508803,1.1237075427337537,0.2606564322245463,14.58634968099304,14.5850597453,0.26370351234384337,0.26499344803688274,0.001289935693039368,14.850058470882622,0.26370878988958246,0.26499872558262183,1,1.0,PASS,eta_fixed_geometric
2870662,14.870053223158315,0.020000029821433358,-0.4746,-0.4745999999999942,0.06784951969771061,1.0089259690706853,1.123623075890432,0.2604784574176854,14.606255944413855,14.6049633647,0.2637972787444607,0.2650898584583157,0.001292579713854991,14.870058403168503,0.2638024587546486,0.2650950384685036,1,1.0,PASS,eta_fixed_geometric
2928654,14.890053489777799,0.020000266619483578,-0.4746,-0.4745999999999972,0.06775701723188204,1.0089056108905197,1.1235387849618663,0.2603008532698421,14.626162761046556,14.6248674831,0.2638907287312424,0.26518600667779957,0.0012952779465571496,14.89005857404469,0.26389581299813436,0.2651910909446915,1,1.0,PASS,eta_fixed_geometric
2987817,14.910053578379374,0.02000008860157551,-0.4746,-0.474599999999983,0.06766477211724124,1.0088853776368978,1.1234546710713222,0.2601236221477595,14.646069658058568,14.6447716868,0.26398392032080586,0.26528189157937376,0.0012979712585678982,14.910058568664443,0.2639889106058746,0.2652868818644425,1,1.0,PASS,eta_fixed_geometric
3048175,14.930053608838676,0.020000030459301005,-0.4746,-0.47460000000006164,0.06757278271527216,1.0088652684374209,1.1233707330888933,0.25994676167062225,14.665976571747903,14.6646760939,0.26407703709077346,0.2653775149386757,0.001300477847902215,14.930058506870616,0.2640819351227126,0.2653824129706148,1,1.0,PASS,eta_fixed_geometric
3109753,14.95005385977952,0.020000250940843782,-0.4746,-0.4746000000000328,0.06748104667259952,1.0088452822696583,1.1232869692277243,0.2597702680735689,14.685884237865979,14.6845809806,0.2641696219135401,0.26547287917951934,0.0013032572659792407,14.950058667254154,0.26417442938817537,0.2654776866541546,1,1.0,PASS,eta_fixed_geometric
3172575,14.970054118953183,0.020000259173662608,-0.4746,-0.4745999999999517,0.06738956389823711,1.0088254186092631,1.1232033797632321,0.259594141936883,14.705791984817813,14.7044861345,0.2642621341353699,0.26556798445318286,0.00130585031781294,14.9700588375363,0.26426685271848704,0.2655727030363,1,1.0,PASS,eta_fixed_geometric
3236666,14.990054345626154,0.020000226672971022,-0.4746,-0.4745999999999731,0.06729833351520942,1.008805676763063,1.123119964251898,0.25941838232596937,14.725699907894851,14.7243915141,0.26435443773130274,0.26566283152615355,0.001308393794850815,14.990058976953259,0.26435906905840767,0.2656674628532585,1,1.0,PASS,eta_fixed_geometric
3302051,15.010054348527671,0.020000002901517995,-0.4746,-0.4745999999999874,0.06720735533433292,1.0087860561891482,1.1230367228776401,0.25924298962840997,14.745607970839394,14.7442969278,0.2644463776882766,0.2657574207276703,0.0013110430393936667,15.010058894205159,0.26445092336576437,0.26576196640515803,1,1.0,PASS,eta_fixed_geometric
3368757,15.030054391559363,0.020000043031692023,-0.4746,-0.47459999999997365,0.067116627100842,1.0087665559036625,1.1229536539322496,0.25906796024495654,14.765516257645174,14.7642026372,0.2645381339141881,0.26585175435936215,0.001313620445174024,15.030058853163109,0.26454259551793413,0.26585621596310816,1,1.0,PASS,eta_fixed_geometric
3436811,15.050054564503276,0.020000172943911567,-0.4746,-0.4746000000000598,0.06702614736570837,1.0087471751023485,1.122870756440598,0.25889329212090706,14.78542503261861,14.7841087307,0.2646295318846654,0.26594583380327563,0.0013163019186102076,15.050058943579968,0.2646339109613578,0.265950212879968,1,1.0,PASS,eta_fixed_geometric
3506240,15.070054796199166,0.02000023169589061,-0.4746,-0.47460000000006747,0.06693591541531035,1.0087279131424796,1.1227880300985178,0.2587189846154664,14.805334054215782,14.8040151364,0.2647207419833837,0.26603965979916566,0.0013189178157819725,15.070059094267494,0.2647250400517116,0.2660439578674936,1,1.0,PASS,eta_fixed_geometric
3577071,15.09005486707967,0.020000070880504314,-0.4746,-0.4745999999999777,0.06684593120511433,1.0087087695262082,1.122705475214337,0.25854503837830345,14.825243199293677,14.8239216345,0.2648116677859935,0.26613323257967103,0.00132156479367751,15.09005908563141,0.26481588633773256,0.2661374511314101,1,1.0,PASS,eta_fixed_geometric
3649333,15.110054969133708,0.02000010205403884,-0.4746,-0.4746000000000305,0.06675619284150133,1.0086897433651754,1.1226230903983707,0.25837145048116905,14.845152591884233,14.8438284153,0.2649023772494754,0.2662265538337074,0.0013241765842320063,15.110059109632564,0.2649065177483312,0.2662306943325632,1,1.0,PASS,eta_fixed_geometric
